Estado, Ano, Semana, NumCasos 
'Rondônia', 2010, 43, 0 
'Roraima', 2010, 43, 0 
'Santa Catarina', 2010, 43, 11 
'Sergipe', 2010, 43, 0 
'São Paulo', 2010, 43, 27 
'Tocantins', 2010, 43, 0 
'Acre', 2011, 43, 0 
'Alagoas', 2011, 43, 0 
'Amapá', 2011, 43, 0 
'Amazonas', 2011, 43, 0 
'Bahia', 2011, 43, 0 
'Ceará', 2011, 43, 0 
'Distrito Federal', 2011, 43, 0 
'Espírito Santo', 2011, 43, 0 
'Goiás', 2011, 43, 1 
'Maranhão', 2011, 43, 0 
'Mato Grosso', 2011, 43, 0 
'Mato Grosso do Sul', 2011, 43, 1 
'Minas Gerais', 2011, 43, 31 
'Paraná', 2011, 43, 6 
'Paraíba', 2011, 43, 0 
'Pará', 2011, 43, 0 
'Pernambuco', 2011, 43, 0 
'Piauí', 2011, 43, 1 
'Rio Grande do Norte', 2011, 43, 0 
'Rio Grande do Sul', 2011, 43, 2 
'Rio de Janeiro', 2011, 43, 0 
'Rondônia', 2011, 43, 0 
'Roraima', 2011, 43, 0 
'Santa Catarina', 2011, 43, 3 
'Sergipe', 2011, 43, 0 
'São Paulo', 2011, 43, 15 
'Tocantins', 2011, 43, 1 
'Acre', 2012, 43, 0 
'Alagoas', 2012, 43, 0 
'Amapá', 2012, 43, 0 
'Amazonas', 2012, 43, 0 
'Bahia', 2012, 43, 1 
'Ceará', 2012, 43, 0 
'Distrito Federal', 2012, 43, 5 
'Espírito Santo', 2012, 43, 0 
'Goiás', 2012, 43, 2 
'Maranhão', 2012, 43, 0 
'Mato Grosso', 2012, 43, 0 
'Mato Grosso do Sul', 2012, 43, 0 
'Minas Gerais', 2012, 43, 36 
'Paraná', 2012, 43, 25 
'Paraíba', 2012, 43, 0 
'Pará', 2012, 43, 0 
'Pernambuco', 2012, 43, 1 
'Piauí', 2012, 43, 0 
'Rio Grande do Norte', 2012, 43, 0 
'Rio Grande do Sul', 2012, 43, 11 
'Rio de Janeiro', 2012, 43, 2 
'Rondônia', 2012, 43, 0 
'Roraima', 2012, 43, 0 
'Santa Catarina', 2012, 43, 6 
'Sergipe', 2012, 43, 0 
'São Paulo', 2012, 43, 19 
'Tocantins', 2012, 43, 0 
'Acre', 2013, 43, 2 
'Alagoas', 2013, 43, 0 
'Amapá', 2013, 43, 0 
'Amazonas', 2013, 43, 0 
'Bahia', 2013, 43, 2 
'Ceará', 2013, 43, 2 
'Distrito Federal', 2013, 43, 0 
'Espírito Santo', 2013, 43, 3 
'Goiás', 2013, 43, 20 
'Maranhão', 2013, 43, 0 
'Mato Grosso', 2013, 43, 0 
'Mato Grosso do Sul', 2013, 43, 0 
'Minas Gerais', 2013, 43, 48 
'Paraná', 2013, 43, 36 
'Paraíba', 2013, 43, 0 
'Pará', 2013, 43, 1 
'Pernambuco', 2013, 43, 15 
'Piauí', 2013, 43, 2 
'Rio Grande do Norte', 2013, 43, 3 
'Rio Grande do Sul', 2013, 43, 16 
'Rio de Janeiro', 2013, 43, 9 
'Rondônia', 2013, 43, 0 
'Roraima', 2013, 43, 0 
'Santa Catarina', 2013, 43, 11 
'Sergipe', 2013, 43, 0 
'São Paulo', 2013, 43, 49 
'Tocantins', 2013, 43, 0 
'Acre', 2014, 43, 1 
'Alagoas', 2014, 43, 0 
'Amapá', 2014, 43, 0 
'Amazonas', 2014, 43, 0 
'Bahia', 2014, 43, 7 
'Ceará', 2014, 43, 1 
'Distrito Federal', 2014, 43, 3 
'Espírito Santo', 2014, 43, 1 
'Goiás', 2014, 43, 3 
'Maranhão', 2014, 43, 0 
'Mato Grosso', 2014, 43, 0 
'Mato Grosso do Sul', 2014, 43, 4 
'Minas Gerais', 2014, 43, 16 
'Paraná', 2014, 43, 24 
'Paraíba', 2014, 43, 0 
'Pará', 2014, 43, 1 
'Pernambuco', 2014, 43, 27 
'Piauí', 2014, 43, 3 
'Rio Grande do Norte', 2014, 43, 2 
'Rio Grande do Sul', 2014, 43, 33 
'Rio de Janeiro', 2014, 43, 12 
'Rondônia', 2014, 43, 0 
'Roraima', 2014, 43, 0 
'Santa Catarina', 2014, 43, 12 
'Sergipe', 2014, 43, 0 
'São Paulo', 2014, 43, 48 
'Tocantins', 2014, 43, 0 
'Acre', 2015, 43, 1 
'Alagoas', 2015, 43, 0 
'Amapá', 2015, 43, 0 
'Amazonas', 2015, 43, 0 
'Bahia', 2015, 43, 6 
'Ceará', 2015, 43, 0 
'Distrito Federal', 2015, 43, 0 
'Espírito Santo', 2015, 43, 0 
'Goiás', 2015, 43, 2 
'Maranhão', 2015, 43, 0 
'Mato Grosso', 2015, 43, 1 
'Mato Grosso do Sul', 2015, 43, 0 
'Minas Gerais', 2015, 43, 9 
'Paraná', 2015, 43, 15 
'Paraíba', 2015, 43, 0 
'Pará', 2015, 43, 1 
'Pernambuco', 2015, 43, 15 
'Piauí', 2015, 43, 0 
'Rio Grande do Norte', 2015, 43, 0 
'Rio Grande do Sul', 2015, 43, 38 
'Rio de Janeiro', 2015, 43, 6 
'Rondônia', 2015, 43, 0 
'Roraima', 2015, 43, 0 
'Santa Catarina', 2015, 43, 7 
'Sergipe', 2015, 43, 0 
'São Paulo', 2015, 43, 21 
'Tocantins', 2015, 43, 0 
'Acre', 2016, 43, 5 
'Alagoas', 2016, 43, 1 
'Amapá', 2016, 43, 0 
'Amazonas', 2016, 43, 0 
'Bahia', 2016, 43, 4 
'Ceará', 2016, 43, 4 
'Distrito Federal', 2016, 43, 2 
'Espírito Santo', 2016, 43, 1 
'Goiás', 2016, 43, 7 
'Maranhão', 2016, 43, 0 
'Mato Grosso', 2016, 43, 1 
'Mato Grosso do Sul', 2016, 43, 1 
'Minas Gerais', 2016, 43, 18 
'Paraná', 2016, 43, 36 
'Paraíba', 2016, 43, 2 
'Pará', 2016, 43, 12 
'Pernambuco', 2016, 43, 28 
'Piauí', 2016, 43, 0 
'Rio Grande do Norte', 2016, 43, 1 
'Rio Grande do Sul', 2016, 43, 37 
'Rio de Janeiro', 2016, 43, 6 
'Rondônia', 2016, 43, 0 
'Roraima', 2016, 43, 1 
'Santa Catarina', 2016, 43, 11 
'Sergipe', 2016, 43, 2 
'São Paulo', 2016, 43, 50 
'Tocantins', 2016, 43, 0 
'Acre', 2017, 43, 3 
'Alagoas', 2017, 43, 0 
'Amapá', 2017, 43, 0 
'Amazonas', 2017, 43, 3 
'Bahia', 2017, 43, 7 
'Ceará', 2017, 43, 1 
'Distrito Federal', 2017, 43, 8 
'Espírito Santo', 2017, 43, 3 
'Goiás', 2017, 43, 5 
'Maranhão', 2017, 43, 0 
'Mato Grosso', 2017, 43, 1 
'Mato Grosso do Sul', 2017, 43, 3 
'Minas Gerais', 2017, 43, 33 
'Paraná', 2017, 43, 52 
'Paraíba', 2017, 43, 1 
'Pará', 2017, 43, 7 
'Pernambuco', 2017, 43, 19 
'Piauí', 2017, 43, 1 
'Rio Grande do Norte', 2017, 43, 1 
'Rio Grande do Sul', 2017, 43, 47 
'Rio de Janeiro', 2017, 43, 4 
'Rondônia', 2017, 43, 2 
'Roraima', 2017, 43, 0 
'Santa Catarina', 2017, 43, 13 
'Sergipe', 2017, 43, 0 
'São Paulo', 2017, 43, 75 
'Tocantins', 2017, 43, 0 
'Acre', 2018, 43, 2 
'Alagoas', 2018, 43, 0 
'Amapá', 2018, 43, 0 
'Amazonas', 2018, 43, 0 
'Bahia', 2018, 43, 5 
'Ceará', 2018, 43, 3 
'Distrito Federal', 2018, 43, 17 
'Espírito Santo', 2018, 43, 3 
'Goiás', 2018, 43, 6 
'Maranhão', 2018, 43, 0 
'Mato Grosso', 2018, 43, 2 
'Mato Grosso do Sul', 2018, 43, 11 
'Minas Gerais', 2018, 43, 19 
'Paraná', 2018, 43, 78 
'Paraíba', 2018, 43, 2 
'Pará', 2018, 43, 7 
'Pernambuco', 2018, 43, 32 
'Piauí', 2018, 43, 4 
'Rio Grande do Norte', 2018, 43, 2 
'Rio Grande do Sul', 2018, 43, 42 
'Rio de Janeiro', 2018, 43, 20 
'Rondônia', 2018, 43, 0 
'Roraima', 2018, 43, 0 
'Santa Catarina', 2018, 43, 19 
'Sergipe', 2018, 43, 2 
'São Paulo', 2018, 43, 98 
'Tocantins', 2018, 43, 1 
'Acre', 2019, 43, 3 
'Alagoas', 2019, 43, 0 
'Amapá', 2019, 43, 0 
'Amazonas', 2019, 43, 5 
'Bahia', 2019, 43, 17 
'Ceará', 2019, 43, 9 
'Distrito Federal', 2019, 43, 26 
'Espírito Santo', 2019, 43, 5 
'Goiás', 2019, 43, 13 
'Maranhão', 2019, 43, 3 
'Mato Grosso', 2019, 43, 1 
'Mato Grosso do Sul', 2019, 43, 18 
'Minas Gerais', 2019, 43, 22 
'Paraná', 2019, 43, 87 
'Paraíba', 2019, 43, 2 
'Pará', 2019, 43, 10 
'Pernambuco', 2019, 43, 41 
'Piauí', 2019, 43, 1 
'Rio Grande do Norte', 2019, 43, 2 
'Rio Grande do Sul', 2019, 43, 36 
'Rio de Janeiro', 2019, 43, 17 
'Rondônia', 2019, 43, 1 
'Roraima', 2019, 43, 0 
'Santa Catarina', 2019, 43, 23 
'Sergipe', 2019, 43, 3 
'São Paulo', 2019, 43, 121 
'Tocantins', 2019, 43, 3 
'Acre', 2010, 44, 0 
'Alagoas', 2010, 44, 0 
'Amapá', 2010, 44, 0 
'Amazonas', 2010, 44, 0 
'Bahia', 2010, 44, 0 
'Ceará', 2010, 44, 0 
'Distrito Federal', 2010, 44, 0 
'Espírito Santo', 2010, 44, 0 
'Goiás', 2010, 44, 2 
'Maranhão', 2010, 44, 0 
'Mato Grosso', 2010, 44, 0 
'Mato Grosso do Sul', 2010, 44, 0 
'Minas Gerais', 2010, 44, 3 
'Paraná', 2010, 44, 12 
'Paraíba', 2010, 44, 0 
'Pará', 2010, 44, 0 
'Pernambuco', 2010, 44, 0 
'Piauí', 2010, 44, 0 
'Rio Grande do Norte', 2010, 44, 0 
'Rio Grande do Sul', 2010, 44, 1 
'Rio de Janeiro', 2010, 44, 1 
'Rondônia', 2010, 44, 0 
'Roraima', 2010, 44, 0 
'Santa Catarina', 2010, 44, 2 
'Sergipe', 2010, 44, 0 
'São Paulo', 2010, 44, 18 
'Tocantins', 2010, 44, 0 
'Acre', 2011, 44, 0 
'Alagoas', 2011, 44, 0 
'Amapá', 2011, 44, 0 
'Amazonas', 2011, 44, 0 
'Bahia', 2011, 44, 0 
'Ceará', 2011, 44, 1 
'Distrito Federal', 2011, 44, 0 
'Espírito Santo', 2011, 44, 0 
'Goiás', 2011, 44, 1 
'Maranhão', 2011, 44, 1 
'Mato Grosso', 2011, 44, 0 
'Mato Grosso do Sul', 2011, 44, 2 
'Minas Gerais', 2011, 44, 29 
'Paraná', 2011, 44, 11 
'Paraíba', 2011, 44, 0 
'Pará', 2011, 44, 0 
'Pernambuco', 2011, 44, 0 
'Piauí', 2011, 44, 2 
'Rio Grande do Norte', 2011, 44, 0 
'Rio Grande do Sul', 2011, 44, 2 
'Rio de Janeiro', 2011, 44, 2 
'Rondônia', 2011, 44, 0 
'Roraima', 2011, 44, 0 
'Santa Catarina', 2011, 44, 3 
'Sergipe', 2011, 44, 0 
'São Paulo', 2011, 44, 15 
'Tocantins', 2011, 44, 0 
'Acre', 2012, 44, 2 
'Alagoas', 2012, 44, 0 
'Amapá', 2012, 44, 0 
'Amazonas', 2012, 44, 0 
'Bahia', 2012, 44, 1 
'Ceará', 2012, 44, 0 
'Distrito Federal', 2012, 44, 0 
'Espírito Santo', 2012, 44, 0 
'Goiás', 2012, 44, 1 
'Maranhão', 2012, 44, 0 
'Mato Grosso', 2012, 44, 0 
'Mato Grosso do Sul', 2012, 44, 1 
'Minas Gerais', 2012, 44, 23 
'Paraná', 2012, 44, 10 
'Paraíba', 2012, 44, 0 
'Pará', 2012, 44, 4 
'Pernambuco', 2012, 44, 6 
'Piauí', 2012, 44, 0 
'Rio Grande do Norte', 2012, 44, 3 
'Rio Grande do Sul', 2012, 44, 8 
'Rio de Janeiro', 2012, 44, 3 
'Rondônia', 2012, 44, 0 
'Roraima', 2012, 44, 0 
'Santa Catarina', 2012, 44, 15 
'Sergipe', 2012, 44, 0 
'São Paulo', 2012, 44, 15 
'Tocantins', 2012, 44, 1 
'Acre', 2013, 44, 3 
'Alagoas', 2013, 44, 0 
'Amapá', 2013, 44, 0 
'Amazonas', 2013, 44, 0 
'Bahia', 2013, 44, 3 
'Ceará', 2013, 44, 2 
'Distrito Federal', 2013, 44, 3 
'Espírito Santo', 2013, 44, 2 
'Goiás', 2013, 44, 10 
'Maranhão', 2013, 44, 0 
'Mato Grosso', 2013, 44, 0 
'Mato Grosso do Sul', 2013, 44, 1 
'Minas Gerais', 2013, 44, 58 
'Paraná', 2013, 44, 14 
'Paraíba', 2013, 44, 0 
'Pará', 2013, 44, 2 
'Pernambuco', 2013, 44, 30 
'Piauí', 2013, 44, 0 
'Rio Grande do Norte', 2013, 44, 4 
'Rio Grande do Sul', 2013, 44, 22 
'Rio de Janeiro', 2013, 44, 5 
'Rondônia', 2013, 44, 1 
'Roraima', 2013, 44, 0 
'Santa Catarina', 2013, 44, 11 
'Sergipe', 2013, 44, 0 
'São Paulo', 2013, 44, 68 
'Tocantins', 2013, 44, 0 
'Acre', 2014, 44, 2 
'Alagoas', 2014, 44, 0 
'Amapá', 2014, 44, 0 
'Amazonas', 2014, 44, 0 
'Bahia', 2014, 44, 6 
'Ceará', 2014, 44, 0 
'Distrito Federal', 2014, 44, 1 
'Espírito Santo', 2014, 44, 1 
'Goiás', 2014, 44, 1 
'Maranhão', 2014, 44, 0 
'Mato Grosso', 2014, 44, 0 
'Mato Grosso do Sul', 2014, 44, 3 
'Minas Gerais', 2014, 44, 24 
'Paraná', 2014, 44, 24 
'Paraíba', 2014, 44, 0 
'Pará', 2014, 44, 0 
'Pernambuco', 2014, 44, 17 
'Piauí', 2014, 44, 1 
'Rio Grande do Norte', 2014, 44, 1 
'Rio Grande do Sul', 2014, 44, 32 
'Rio de Janeiro', 2014, 44, 7 
'Rondônia', 2014, 44, 1 
'Roraima', 2014, 44, 0 
'Santa Catarina', 2014, 44, 5 
'Sergipe', 2014, 44, 0 
'São Paulo', 2014, 44, 30 
'Tocantins', 2014, 44, 0 
'Acre', 2015, 44, 0 
'Alagoas', 2015, 44, 0 
'Amapá', 2015, 44, 0 
'Amazonas', 2015, 44, 0 
'Bahia', 2015, 44, 6 
'Ceará', 2015, 44, 0 
'Distrito Federal', 2015, 44, 0 
'Espírito Santo', 2015, 44, 3 
'Goiás', 2015, 44, 5 
'Maranhão', 2015, 44, 0 
'Mato Grosso', 2015, 44, 1 
'Mato Grosso do Sul', 2015, 44, 0 
'Minas Gerais', 2015, 44, 15 
'Paraná', 2015, 44, 13 
'Paraíba', 2015, 44, 0 
'Pará', 2015, 44, 1 
'Pernambuco', 2015, 44, 14 
'Piauí', 2015, 44, 1 
'Rio Grande do Norte', 2015, 44, 0 
'Rio Grande do Sul', 2015, 44, 28 
'Rio de Janeiro', 2015, 44, 4 
'Rondônia', 2015, 44, 0 
'Roraima', 2015, 44, 0 
'Santa Catarina', 2015, 44, 4 
'Sergipe', 2015, 44, 0 
'São Paulo', 2015, 44, 18 
'Tocantins', 2015, 44, 0 
'Acre', 2016, 44, 6 
'Alagoas', 2016, 44, 0 
'Amapá', 2016, 44, 0 
'Amazonas', 2016, 44, 2 
'Bahia', 2016, 44, 2 
'Ceará', 2016, 44, 2 
'Distrito Federal', 2016, 44, 4 
'Espírito Santo', 2016, 44, 1 
'Goiás', 2016, 44, 4 
'Maranhão', 2016, 44, 0 
'Mato Grosso', 2016, 44, 2 
'Mato Grosso do Sul', 2016, 44, 4 
'Minas Gerais', 2016, 44, 15 
'Paraná', 2016, 44, 20 
'Paraíba', 2016, 44, 1 
'Pará', 2016, 44, 16 
'Pernambuco', 2016, 44, 18 
'Piauí', 2016, 44, 4 
'Rio Grande do Norte', 2016, 44, 1 
'Rio Grande do Sul', 2016, 44, 40 
'Rio de Janeiro', 2016, 44, 7 
'Rondônia', 2016, 44, 0 
'Roraima', 2016, 44, 1 
'Santa Catarina', 2016, 44, 12 
'Sergipe', 2016, 44, 1 
'São Paulo', 2016, 44, 52 
'Tocantins', 2016, 44, 1 
'Acre', 2017, 44, 1 
'Alagoas', 2017, 44, 1 
'Amapá', 2017, 44, 0 
'Amazonas', 2017, 44, 1 
'Bahia', 2017, 44, 6 
'Ceará', 2017, 44, 0 
'Distrito Federal', 2017, 44, 4 
'Espírito Santo', 2017, 44, 0 
'Goiás', 2017, 44, 5 
'Maranhão', 2017, 44, 1 
'Mato Grosso', 2017, 44, 2 
'Mato Grosso do Sul', 2017, 44, 4 
'Minas Gerais', 2017, 44, 21 
'Paraná', 2017, 44, 51 
'Paraíba', 2017, 44, 1 
'Pará', 2017, 44, 7 
'Pernambuco', 2017, 44, 37 
'Piauí', 2017, 44, 0 
'Rio Grande do Norte', 2017, 44, 0 
'Rio Grande do Sul', 2017, 44, 35 
'Rio de Janeiro', 2017, 44, 11 
'Rondônia', 2017, 44, 0 
'Roraima', 2017, 44, 0 
'Santa Catarina', 2017, 44, 13 
'Sergipe', 2017, 44, 3 
'São Paulo', 2017, 44, 63 
'Tocantins', 2017, 44, 1 
'Acre', 2018, 44, 5 
'Alagoas', 2018, 44, 0 
'Amapá', 2018, 44, 0 
'Amazonas', 2018, 44, 1 
'Bahia', 2018, 44, 13 
'Ceará', 2018, 44, 3 
'Distrito Federal', 2018, 44, 11 
'Espírito Santo', 2018, 44, 1 
'Goiás', 2018, 44, 4 
'Maranhão', 2018, 44, 0 
'Mato Grosso', 2018, 44, 0 
'Mato Grosso do Sul', 2018, 44, 3 
'Minas Gerais', 2018, 44, 19 
'Paraná', 2018, 44, 79 
'Paraíba', 2018, 44, 3 
'Pará', 2018, 44, 10 
'Pernambuco', 2018, 44, 33 
'Piauí', 2018, 44, 1 
'Rio Grande do Norte', 2018, 44, 1 
'Rio Grande do Sul', 2018, 44, 23 
'Rio de Janeiro', 2018, 44, 8 
'Rondônia', 2018, 44, 0 
'Roraima', 2018, 44, 0 
'Santa Catarina', 2018, 44, 18 
'Sergipe', 2018, 44, 0 
'São Paulo', 2018, 44, 117 
'Tocantins', 2018, 44, 1 
'Acre', 2019, 44, 4 
'Alagoas', 2019, 44, 0 
'Amapá', 2019, 44, 0 
'Amazonas', 2019, 44, 3 
'Bahia', 2019, 44, 16 
'Ceará', 2019, 44, 8 
'Distrito Federal', 2019, 44, 25 
'Espírito Santo', 2019, 44, 6 
'Goiás', 2019, 44, 9 
'Maranhão', 2019, 44, 4 
'Mato Grosso', 2019, 44, 0 
'Mato Grosso do Sul', 2019, 44, 8 
'Minas Gerais', 2019, 44, 25 
'Paraná', 2019, 44, 91 
'Paraíba', 2019, 44, 1 
'Pará', 2019, 44, 12 
'Pernambuco', 2019, 44, 43 
'Piauí', 2019, 44, 3 
'Rio Grande do Norte', 2019, 44, 4 
'Rio Grande do Sul', 2019, 44, 31 
'Rio de Janeiro', 2019, 44, 14 
'Rondônia', 2019, 44, 1 
'Roraima', 2019, 44, 0 
'Santa Catarina', 2019, 44, 17 
'Sergipe', 2019, 44, 2 
'São Paulo', 2019, 44, 92 
'Tocantins', 2019, 44, 1 
'Acre', 2010, 45, 0 
'Alagoas', 2010, 45, 0 
'Amapá', 2010, 45, 0 
'Amazonas', 2010, 45, 0 
'Bahia', 2010, 45, 0 
'Ceará', 2010, 45, 1 
'Distrito Federal', 2010, 45, 0 
'Espírito Santo', 2010, 45, 0 
'Goiás', 2010, 45, 0 
'Maranhão', 2010, 45, 0 
'Mato Grosso', 2010, 45, 0 
'Mato Grosso do Sul', 2010, 45, 0 
'Minas Gerais', 2010, 45, 1 
'Paraná', 2010, 45, 5 
'Paraíba', 2010, 45, 0 
'Pará', 2010, 45, 1 
'Pernambuco', 2010, 45, 0 
'Piauí', 2010, 45, 0 
'Rio Grande do Norte', 2010, 45, 0 
'Rio Grande do Sul', 2010, 45, 0 
'Rio de Janeiro', 2010, 45, 0 
'Rondônia', 2010, 45, 0 
'Roraima', 2010, 45, 0 
'Santa Catarina', 2010, 45, 1 
'Sergipe', 2010, 45, 0 
'São Paulo', 2010, 45, 19 
'Tocantins', 2010, 45, 0 
'Acre', 2011, 45, 0 
'Alagoas', 2011, 45, 0 
'Amapá', 2011, 45, 0 
'Amazonas', 2011, 45, 1 
'Bahia', 2011, 45, 1 
'Ceará', 2011, 45, 0 
'Distrito Federal', 2011, 45, 1 
'Espírito Santo', 2011, 45, 0 
'Goiás', 2011, 45, 3 
'Maranhão', 2011, 45, 0 
'Mato Grosso', 2011, 45, 0 
'Mato Grosso do Sul', 2011, 45, 1 
'Minas Gerais', 2011, 45, 37 
'Paraná', 2011, 45, 8 
'Paraíba', 2011, 45, 0 
'Pará', 2011, 45, 0 
'Pernambuco', 2011, 45, 0 
'Piauí', 2011, 45, 0 
'Rio Grande do Norte', 2011, 45, 0 
'Rio Grande do Sul', 2011, 45, 0 
'Rio de Janeiro', 2011, 45, 0 
'Rondônia', 2011, 45, 1 
'Roraima', 2011, 45, 0 
'Santa Catarina', 2011, 45, 0 
'Sergipe', 2011, 45, 0 
'São Paulo', 2011, 45, 14 
'Tocantins', 2011, 45, 0 
'Acre', 2012, 45, 2 
'Alagoas', 2012, 45, 0 
'Amapá', 2012, 45, 0 
'Amazonas', 2012, 45, 0 
'Bahia', 2012, 45, 1 
'Ceará', 2012, 45, 0 
'Distrito Federal', 2012, 45, 5 
'Espírito Santo', 2012, 45, 0 
'Goiás', 2012, 45, 4 
'Maranhão', 2012, 45, 0 
'Mato Grosso', 2012, 45, 0 
'Mato Grosso do Sul', 2012, 45, 0 
'Minas Gerais', 2012, 45, 27 
'Paraná', 2012, 45, 15 
'Paraíba', 2012, 45, 0 
'Pará', 2012, 45, 3 
'Pernambuco', 2012, 45, 3 
'Piauí', 2012, 45, 0 
'Rio Grande do Norte', 2012, 45, 1 
'Rio Grande do Sul', 2012, 45, 13 
'Rio de Janeiro', 2012, 45, 2 
'Rondônia', 2012, 45, 0 
'Roraima', 2012, 45, 0 
'Santa Catarina', 2012, 45, 10 
'Sergipe', 2012, 45, 0 
'São Paulo', 2012, 45, 13 
'Tocantins', 2012, 45, 0 
'Acre', 2013, 45, 2 
'Alagoas', 2013, 45, 0 
'Amapá', 2013, 45, 0 
'Amazonas', 2013, 45, 1 
'Bahia', 2013, 45, 4 
'Ceará', 2013, 45, 0 
'Distrito Federal', 2013, 45, 0 
'Espírito Santo', 2013, 45, 1 
'Goiás', 2013, 45, 9 
'Maranhão', 2013, 45, 0 
'Mato Grosso', 2013, 45, 0 
'Mato Grosso do Sul', 2013, 45, 1 
'Minas Gerais', 2013, 45, 53 
'Paraná', 2013, 45, 21 
'Paraíba', 2013, 45, 0 
'Pará', 2013, 45, 1 
'Pernambuco', 2013, 45, 23 
'Piauí', 2013, 45, 0 
'Rio Grande do Norte', 2013, 45, 4 
'Rio Grande do Sul', 2013, 45, 9 
'Rio de Janeiro', 2013, 45, 9 
'Rondônia', 2013, 45, 0 
'Roraima', 2013, 45, 0 
'Santa Catarina', 2013, 45, 16 
'Sergipe', 2013, 45, 0 
'São Paulo', 2013, 45, 53 
'Tocantins', 2013, 45, 0 
'Acre', 2014, 45, 3 
'Alagoas', 2014, 45, 2 
'Amapá', 2014, 45, 0 
'Amazonas', 2014, 45, 0 
'Bahia', 2014, 45, 8 
'Ceará', 2014, 45, 0 
'Distrito Federal', 2014, 45, 1 
'Espírito Santo', 2014, 45, 1 
'Goiás', 2014, 45, 3 
'Maranhão', 2014, 45, 1 
'Mato Grosso', 2014, 45, 0 
'Mato Grosso do Sul', 2014, 45, 2 
'Minas Gerais', 2014, 45, 31 
'Paraná', 2014, 45, 17 
'Paraíba', 2014, 45, 0 
'Pará', 2014, 45, 0 
'Pernambuco', 2014, 45, 30 
'Piauí', 2014, 45, 0 
'Rio Grande do Norte', 2014, 45, 1 
'Rio Grande do Sul', 2014, 45, 31 
'Rio de Janeiro', 2014, 45, 9 
'Rondônia', 2014, 45, 0 
'Roraima', 2014, 45, 0 
'Santa Catarina', 2014, 45, 12 
'Sergipe', 2014, 45, 0 
'São Paulo', 2014, 45, 30 
'Tocantins', 2014, 45, 1 
'Acre', 2015, 45, 1 
'Alagoas', 2015, 45, 0 
'Amapá', 2015, 45, 0 
'Amazonas', 2015, 45, 0 
'Bahia', 2015, 45, 3 
'Ceará', 2015, 45, 2 
'Distrito Federal', 2015, 45, 0 
'Espírito Santo', 2015, 45, 0 
'Goiás', 2015, 45, 1 
'Maranhão', 2015, 45, 0 
'Mato Grosso', 2015, 45, 0 
'Mato Grosso do Sul', 2015, 45, 3 
'Minas Gerais', 2015, 45, 12 
'Paraná', 2015, 45, 20 
'Paraíba', 2015, 45, 0 
'Pará', 2015, 45, 5 
'Pernambuco', 2015, 45, 14 
'Piauí', 2015, 45, 1 
'Rio Grande do Norte', 2015, 45, 3 
'Rio Grande do Sul', 2015, 45, 24 
'Rio de Janeiro', 2015, 45, 1 
'Rondônia', 2015, 45, 0 
'Roraima', 2015, 45, 0 
'Santa Catarina', 2015, 45, 10 
'Sergipe', 2015, 45, 0 
'São Paulo', 2015, 45, 17 
'Tocantins', 2015, 45, 0 
'Acre', 2016, 45, 4 
'Alagoas', 2016, 45, 0 
'Amapá', 2016, 45, 0 
'Amazonas', 2016, 45, 0 
'Bahia', 2016, 45, 3 
'Ceará', 2016, 45, 1 
'Distrito Federal', 2016, 45, 2 
'Espírito Santo', 2016, 45, 2 
'Goiás', 2016, 45, 8 
'Maranhão', 2016, 45, 0 
'Mato Grosso', 2016, 45, 4 
'Mato Grosso do Sul', 2016, 45, 1 
'Minas Gerais', 2016, 45, 12 
'Paraná', 2016, 45, 34 
'Paraíba', 2016, 45, 1 
'Pará', 2016, 45, 13 
'Pernambuco', 2016, 45, 16 
'Piauí', 2016, 45, 1 
'Rio Grande do Norte', 2016, 45, 0 
'Rio Grande do Sul', 2016, 45, 33 
'Rio de Janeiro', 2016, 45, 3 
'Rondônia', 2016, 45, 0 
'Roraima', 2016, 45, 2 
'Santa Catarina', 2016, 45, 8 
'Sergipe', 2016, 45, 2 
'São Paulo', 2016, 45, 42 
'Tocantins', 2016, 45, 2 
'Acre', 2017, 45, 1 
'Alagoas', 2017, 45, 0 
'Amapá', 2017, 45, 0 
'Amazonas', 2017, 45, 1 
'Bahia', 2017, 45, 3 
'Ceará', 2017, 45, 0 
'Distrito Federal', 2017, 45, 14 
'Espírito Santo', 2017, 45, 5 
'Goiás', 2017, 45, 2 
'Maranhão', 2017, 45, 0 
'Mato Grosso', 2017, 45, 1 
'Mato Grosso do Sul', 2017, 45, 6 
'Minas Gerais', 2017, 45, 23 
'Paraná', 2017, 45, 42 
'Paraíba', 2017, 45, 0 
'Pará', 2017, 45, 7 
'Pernambuco', 2017, 45, 32 
'Piauí', 2017, 45, 4 
'Rio Grande do Norte', 2017, 45, 3 
'Rio Grande do Sul', 2017, 45, 32 
'Rio de Janeiro', 2017, 45, 2 
'Rondônia', 2017, 45, 2 
'Roraima', 2017, 45, 0 
'Santa Catarina', 2017, 45, 4 
'Sergipe', 2017, 45, 2 
'São Paulo', 2017, 45, 52 
'Tocantins', 2017, 45, 0 
'Acre', 2018, 45, 2 
'Alagoas', 2018, 45, 0 
'Amapá', 2018, 45, 0 
'Amazonas', 2018, 45, 3 
'Bahia', 2018, 45, 7 
'Ceará', 2018, 45, 1 
'Distrito Federal', 2018, 45, 18 
'Espírito Santo', 2018, 45, 4 
'Goiás', 2018, 45, 6 
'Maranhão', 2018, 45, 1 
'Mato Grosso', 2018, 45, 1 
